model,alg,rabinpairorder,workers,buchi,ltl,errmsg,time,date,sccs,ustates,utrans,tstates,ttrans,selfloop,claimdead,claimfound,claimsuccess,cumstack,autsize,rabinpairs,ftrans,formula,hoa
bakery.4_024,favoid,-1,16,ltl3tela,10,OK,0.190,2018-05-05.08:11:10,0,388,875,497,1189,0,0,1,497,497,3,1,0,-1,-1
bakery.4_024,ufscc,-1,16,tgba,14,OK,0.050,2018-05-05.08:11:11,0,103,278,178,516,0,0,1,178,178,3,1,-1,-1,-1
bakery.4_025,favoid,-1,16,ltl3tela,-1,OK,0.680,2018-05-05.08:11:16,15260,157003,411985,173711,458078,142,32218,236467,164706,21389,10,1,0,-1,-1
bakery.4_025,ufscc,-1,16,tgba,-1,OK,0.750,2018-05-05.08:11:18,15260,157003,411985,170478,448356,143,30576,234384,162601,25968,4,1,-1,-1,-1
bakery.4_026,favoid,-1,16,ltl3tela,10,OK,0.170,2018-05-05.08:11:24,0,409,1013,500,1330,0,0,3,500,500,4,1,0,-1,-1
bakery.4_026,ufscc,-1,16,tgba,26,OK,0.100,2018-05-05.08:11:25,0,270,647,338,867,0,0,1,338,338,5,1,-1,-1,-1
bakery.4_026,favoid,-1,16,ltl3dra,10,OK,0.170,2018-05-05.08:11:26,194,448,1153,560,932,0,0,1,560,291,6,1,305,-1,-1
bakery.4_026,favoid,-1,16,rabinizer3,10,OK,0.080,2018-05-05.08:11:27,138,330,817,483,803,0,0,1,483,273,6,1,217,-1,-1
bakery.4_027,favoid,-1,16,ltl3tela,-1,OK,0.790,2018-05-05.08:11:29,15260,157003,411985,179894,472860,143,32028,241376,165560,24168,5,1,0,-1,-1
bakery.4_027,ufscc,-1,16,tgba,-1,OK,0.630,2018-05-05.08:11:31,15260,157003,411985,170812,448790,142,30330,236324,163012,21811,5,1,-1,-1,-1
bakery.4_028,favoid,-1,16,ltl3tela,10,OK,0.060,2018-05-05.08:11:32,0,173,444,245,720,0,0,1,245,245,2,1,0,-1,-1
bakery.4_028,ufscc,-1,16,tgba,14,OK,0.050,2018-05-05.08:11:35,0,102,291,158,519,0,0,1,158,158,2,1,-1,-1,-1
bakery.4_028,favoid,-1,16,ltl3dra,10,OK,0.050,2018-05-05.08:11:36,0,128,360,215,681,0,0,1,215,215,3,1,0,-1,-1
bakery.4_028,favoid,-1,16,rabinizer3,10,OK,0.070,2018-05-05.08:11:37,1,150,382,235,603,0,0,1,235,219,3,1,3,-1,-1
bakery.4_029,favoid,-1,16,ltl3tela,-1,OK,0.760,2018-05-05.08:11:39,15260,157003,411985,174049,458201,143,31023,238056,163743,22304,3,1,0,-1,-1
bakery.4_029,ufscc,-1,16,tgba,-1,OK,0.780,2018-05-05.08:11:41,15260,157003,411985,175615,461847,143,30811,240595,163993,25223,3,1,-1,-1,-1
bakery.4_030,ufscc,-1,16,tgba,14,OK,0.050,2018-05-05.08:11:50,0,91,262,160,485,0,0,1,160,160,4,1,-1,-1,-1
bakery.4_031,favoid,-1,16,ltl3tela,-1,OK,0.810,2018-05-05.08:11:54,17113,158856,416993,178678,471542,143,35457,238974,167572,23264,4,1,0,-1,-1
bakery.4_031,ufscc,-1,16,tgba,-1,OK,0.740,2018-05-05.08:11:56,17113,158856,416993,176521,465311,142,34754,238599,166676,22923,4,1,-1,-1,-1
bakery.4_032,favoid,-1,16,ltl3tela,10,OK,0.040,2018-05-05.08:12:04,0,85,235,150,445,0,0,1,150,150,9,1,0,-1,-1
bakery.4_032,ufscc,-1,16,tgba,40,OK,0.080,2018-05-05.08:12:05,0,231,585,310,831,0,0,1,310,310,8,1,-1,-1,-1
bakery.4_033,favoid,-1,16,ltl3tela,10,OK,0.690,2018-05-05.08:12:08,8090,16358,52354,25173,87592,2,36932,7106,23159,2995,2,1,0,-1,-1
bakery.4_033,ufscc,-1,16,tgba,83,OK,0.690,2018-05-05.08:12:09,6908,13746,44119,20787,74070,2,31109,6033,19105,2451,2,1,-1,-1,-1
bakery.4_033,favoid,-1,16,rabinizer3,10,OK,0.920,2018-05-05.08:12:16,78873,78911,229697,173013,226116,2,41742,0,173013,337,2,1,80185,-1,-1
bakery.4_034,favoid,-1,16,ltl3tela,10,OK,0.060,2018-05-05.08:12:17,3,140,356,217,599,0,0,1,217,214,4,1,0,-1,-1
bakery.4_034,ufscc,-1,16,tgba,24,OK,0.060,2018-05-05.08:12:18,0,97,259,170,488,0,0,1,170,170,4,1,-1,-1,-1
bakery.4_035,favoid,-1,16,ltl3tela,-1,OK,1.300,2018-05-05.08:12:22,157003,157003,578589,444332,444352,0,2,0,444332,32,5,1,157002,-1,-1
bakery.4_035,ufscc,-1,16,tgba,-1,OK,0.770,2018-05-05.08:12:25,15260,157003,411985,173647,456578,143,30785,238047,164248,22179,5,1,-1,-1,-1
bakery.4_036,favoid,-1,16,ltl3tela,10,OK,0.140,2018-05-05.08:12:39,0,605,1415,692,1723,0,0,3,692,689,5,1,0,-1,-1
bakery.4_036,ufscc,-1,16,tgba,28,OK,0.080,2018-05-05.08:12:40,0,147,401,214,617,0,0,1,214,214,7,1,-1,-1,-1
bakery.4_037,ufscc,-1,16,tgba,199,OK,0.320,2018-05-05.08:12:48,1496,3829,9335,4251,10372,2,1397,329,4250,2439,11,1,-1,-1,-1
bakery.4_038,favoid,-1,16,ltl3tela,10,OK,0.060,2018-05-05.08:12:49,0,131,349,212,608,0,0,1,212,212,3,1,0,-1,-1
bakery.4_038,ufscc,-1,16,tgba,26,OK,0.080,2018-05-05.08:12:50,0,234,568,328,847,0,0,1,328,328,3,1,-1,-1,-1
bakery.4_039,favoid,-1,16,ltl3tela,-1,OK,0.490,2018-05-05.08:12:54,2034,3918,7683,6971,17137,0,2084,3765,6366,1277,7,1,0,-1,-1
bakery.4_039,ufscc,-1,16,tgba,-1,OK,0.470,2018-05-05.08:12:55,2034,3918,7683,7911,20399,0,2605,4450,6814,1689,7,1,-1,-1,-1
bakery.4_040,favoid,-1,16,ltl3tela,10,OK,0.070,2018-05-05.08:12:57,0,129,338,200,566,0,0,1,200,200,3,1,0,-1,-1
bakery.4_040,ufscc,-1,16,tgba,14,OK,0.040,2018-05-05.08:12:58,0,86,250,168,512,0,0,1,168,168,4,1,-1,-1,-1
bakery.4_041,favoid,-1,16,ltl3tela,-1,OK,0.650,2018-05-05.08:13:05,15402,73144,200136,84917,237727,41,19513,118264,78553,10884,2,1,0,-1,-1
bakery.4_041,ufscc,-1,16,tgba,-1,OK,0.650,2018-05-05.08:13:07,15402,73144,200136,91977,261510,42,22678,122686,82607,9483,2,1,-1,-1,-1
bakery.4_041,favoid,-1,16,ltl3dra,-1,OK,1.810,2018-05-05.08:13:09,228192,228192,699379,710020,710020,0,0,0,710020,16,3,1,228191,-1,-1
bakery.4_041,favoid,-1,16,rabinizer3,-1,OK,1.810,2018-05-05.08:13:12,228192,228192,699379,692315,692315,0,0,0,692315,16,3,1,228191,-1,-1
bakery.4_042,favoid,-1,16,ltl3tela,10,OK,0.080,2018-05-05.08:13:13,0,182,477,272,761,0,0,1,272,272,4,1,0,-1,-1
bakery.4_042,ufscc,-1,16,tgba,29,OK,0.080,2018-05-05.08:13:14,0,187,479,266,723,0,0,1,266,266,4,1,-1,-1,-1
bakery.4_043,favoid,-1,16,ltl3tela,-1,OK,0.820,2018-05-05.08:13:18,7887,105113,271772,116087,301583,52,14601,161487,109902,19370,3,1,0,-1,-1
bakery.4_043,ufscc,-1,16,tgba,-1,OK,0.650,2018-05-05.08:13:20,7887,105113,271772,120219,313084,52,14224,164711,110733,17350,3,1,-1,-1,-1
bakery.4_043,favoid,-1,16,ltl3dra,-1,OK,2.130,2018-05-05.08:13:23,265118,265118,697217,784511,784511,0,0,0,784511,16,14,1,265117,-1,-1
bakery.4_043,favoid,-1,16,rabinizer3,-1,OK,1.950,2018-05-05.08:13:27,260144,260144,684062,857404,857404,0,0,0,857404,16,4,1,260143,-1,-1
bakery.4_044,favoid,-1,16,ltl3tela,10,OK,0.100,2018-05-05.08:13:28,44,264,994,369,1518,0,56,2,369,328,4,1,0,-1,-1
bakery.4_044,ufscc,-1,16,tgba,31,OK,0.070,2018-05-05.08:13:29,9,221,898,295,1299,0,7,1,295,286,4,1,-1,-1,-1
bakery.4_045,favoid,-1,16,ltl3tela,-1,OK,0.800,2018-05-05.08:13:44,86666,265389,727654,296502,847895,196,185482,314271,281705,21655,11,1,0,-1,-1
bakery.4_045,ufscc,-1,16,tgba,-1,OK,0.660,2018-05-05.08:13:47,86666,265389,727654,301519,864891,196,190091,314556,283921,23178,11,1,-1,-1,-1
bakery.4_046,favoid,-1,16,ltl3tela,10,OK,0.070,2018-05-05.08:13:54,0,242,614,307,821,0,0,1,307,307,6,1,0,-1,-1
bakery.4_046,ufscc,-1,16,tgba,14,OK,0.050,2018-05-05.08:13:55,0,95,269,166,491,0,0,1,166,166,6,1,-1,-1,-1
bakery.4_047,favoid,-1,16,ltl3tela,-1,OK,0.420,2018-05-05.08:13:57,2034,3918,5610,7219,13383,0,875,2540,6434,1571,3,1,0,-1,-1
bakery.4_047,ufscc,-1,16,tgba,-1,OK,0.380,2018-05-05.08:13:58,2034,3918,5610,8405,16082,0,1309,2649,7574,1699,5,1,-1,-1,-1
bakery.4_048,favoid,-1,16,ltl3tela,10,OK,0.120,2018-05-05.08:14:06,0,513,1145,608,1413,0,0,4,608,608,5,1,0,-1,-1
bakery.4_048,ufscc,-1,16,tgba,38,OK,0.110,2018-05-05.08:14:07,0,353,869,435,1125,0,0,3,435,435,5,1,-1,-1,-1
bakery.4_049,favoid,-1,16,ltl3tela,-1,OK,0.410,2018-05-05.08:14:09,1938,3706,5274,7098,13152,0,896,2478,6376,1543,3,1,0,-1,-1
bakery.4_049,ufscc,-1,16,tgba,-1,OK,0.430,2018-05-05.08:14:10,1938,3706,5274,7697,14199,0,944,2454,6843,1692,3,1,-1,-1,-1
bakery.4_050,favoid,-1,16,ltl3tela,10,OK,0.070,2018-05-05.08:14:18,0,189,489,280,819,0,0,1,280,280,2,1,0,-1,-1
bakery.4_050,ufscc,-1,16,tgba,26,OK,0.090,2018-05-05.08:14:19,0,204,505,279,787,0,0,1,279,279,2,1,-1,-1,-1
bakery.4_050,favoid,-1,16,rabinizer3,10,OK,0.060,2018-05-05.08:14:22,0,113,311,176,516,0,0,1,176,176,2,1,0,-1,-1
bakery.4_051,favoid,-1,16,ltl3tela,-1,OK,0.740,2018-05-05.08:14:24,15260,157003,411985,171446,451939,143,31368,235759,163700,24513,3,1,0,-1,-1
bakery.4_051,ufscc,-1,16,tgba,-1,OK,0.700,2018-05-05.08:14:26,15260,157003,411985,171192,450360,142,31288,235765,162746,26247,3,1,-1,-1,-1
bakery.4_051,favoid,-1,16,ltl3dra,-1,OK,1.170,2018-05-05.08:14:28,157003,157003,411985,453802,453802,0,0,0,453802,16,4,1,157002,-1,-1
bakery.4_051,favoid,-1,16,rabinizer3,-1,OK,1.180,2018-05-05.08:14:30,157003,157003,411985,473178,473178,0,0,0,473178,16,4,1,157002,-1,-1
bakery.4_052,favoid,-1,16,ltl3tela,10,OK,0.110,2018-05-05.08:14:31,0,210,528,293,779,0,0,1,293,293,4,1,0,-1,-1
bakery.4_052,ufscc,-1,16,tgba,14,OK,0.080,2018-05-05.08:14:32,0,169,436,275,743,0,0,1,275,275,4,1,-1,-1,-1
bakery.4_052,favoid,-1,16,ltl3dra,10,OK,0.090,2018-05-05.08:14:33,0,290,712,373,952,0,0,1,373,373,4,1,0,-1,-1
bakery.4_052,favoid,-1,16,rabinizer3,10,OK,0.080,2018-05-05.08:14:34,1,171,424,249,624,0,0,1,249,233,4,1,3,-1,-1
bakery.4_053,favoid,-1,16,ltl3tela,-1,OK,0.730,2018-05-05.08:14:37,15260,157003,411985,170469,448368,142,30885,235094,163471,23845,7,1,0,-1,-1
bakery.4_053,ufscc,-1,16,tgba,-1,OK,0.680,2018-05-05.08:14:38,15260,157003,411985,169542,446207,142,31118,235178,163286,25056,6,1,-1,-1,-1
bakery.4_054,favoid,-1,16,ltl3tela,10,OK,0.070,2018-05-05.08:14:46,0,157,592,237,922,0,0,1,237,237,5,1,0,-1,-1
bakery.4_054,ufscc,-1,16,tgba,14,OK,0.070,2018-05-05.08:14:47,0,166,674,264,1089,0,0,1,264,264,5,1,-1,-1,-1
bakery.4_055,favoid,-1,16,ltl3tela,-1,OK,0.770,2018-05-05.08:14:52,15260,157003,463726,169332,509446,142,37357,283140,162476,24651,2,1,0,-1,-1
bakery.4_055,ufscc,-1,16,tgba,-1,OK,0.780,2018-05-05.08:14:54,15260,157003,463726,169102,510186,143,37871,281209,163372,22012,2,1,-1,-1,-1
bakery.4_055,favoid,-1,16,rabinizer3,-1,OK,0.790,2018-05-05.08:15:03,15260,157003,463726,171528,520665,146,38365,284509,164212,22107,2,1,0,-1,-1
bakery.4_056,favoid,-1,16,ltl3tela,10,OK,0.030,2018-05-05.08:15:03,0,81,229,153,460,0,0,1,153,153,2,1,0,-1,-1
bakery.4_056,ufscc,-1,16,tgba,14,OK,0.070,2018-05-05.08:15:04,0,153,417,224,646,0,0,1,224,224,2,1,-1,-1,-1
bakery.4_056,favoid,-1,16,rabinizer3,10,OK,0.120,2018-05-05.08:15:08,0,237,590,307,807,0,0,1,307,307,2,1,0,-1,-1
bakery.4_057,favoid,-1,16,ltl3tela,-1,OK,0.630,2018-05-05.08:15:10,15260,157003,756804,173914,842813,284,67460,558696,164440,22724,4,1,0,-1,-1
bakery.4_057,ufscc,-1,16,tgba,-1,OK,0.650,2018-05-05.08:15:11,15260,157003,756804,169205,817310,284,66981,551486,162602,24014,4,1,-1,-1,-1
bakery.4_057,favoid,-1,16,ltl3dra,-1,OK,1.290,2018-05-05.08:15:14,157003,157003,756804,425016,425016,0,0,0,425016,16,4,1,157002,-1,-1
bakery.4_057,favoid,-1,16,rabinizer3,-1,OK,1.180,2018-05-05.08:15:16,157003,157003,756804,410226,410226,0,0,0,410226,16,4,1,157002,-1,-1
bakery.4_058,ufscc,-1,16,tgba,38,OK,0.150,2018-05-05.08:15:21,294,680,1771,836,2330,0,99,8,832,482,5,1,-1,-1,-1
bakery.4_059,favoid,-1,16,ltl3tela,-1,OK,0.390,2018-05-05.08:15:25,2034,3918,5610,7442,13495,0,1060,2430,6777,1394,6,1,0,-1,-1
bakery.4_059,ufscc,-1,16,tgba,-1,OK,0.450,2018-05-05.08:15:26,2034,3918,5610,7449,14057,0,1008,2590,6545,1167,6,1,-1,-1,-1
bakery.4_060,favoid,-1,16,ltl3tela,10,OK,0.110,2018-05-05.08:15:28,0,275,699,356,953,0,0,1,356,356,2,1,0,-1,-1
bakery.4_060,ufscc,-1,16,tgba,33,OK,0.100,2018-05-05.08:15:29,0,223,570,288,778,0,0,1,288,288,3,1,-1,-1,-1
bakery.4_061,favoid,-1,16,ltl3tela,-1,OK,0.640,2018-05-05.08:15:36,14336,16220,34070,28944,66633,24,23074,2640,27809,1149,5,1,0,-1,-1
bakery.4_061,ufscc,-1,16,tgba,-1,OK,0.730,2018-05-05.08:15:37,14336,16220,34070,35177,82587,30,26870,3243,33368,1299,5,1,-1,-1,-1
bakery.4_062,favoid,-1,16,ltl3tela,10,OK,0.100,2018-05-05.08:15:50,0,139,381,222,638,0,0,1,222,222,4,1,0,-1,-1
bakery.4_062,ufscc,-1,16,tgba,14,OK,0.050,2018-05-05.08:15:51,0,127,355,189,556,0,0,1,189,189,4,1,-1,-1,-1
bakery.4_063,favoid,-1,16,ltl3tela,10,OK,0.470,2018-05-05.08:15:54,3047,7665,16928,8230,18225,5,2779,1529,8162,4198,2,1,0,-1,-1
bakery.4_063,ufscc,-1,16,tgba,148,OK,0.410,2018-05-05.08:15:56,1344,3679,7786,3998,8550,3,1089,486,3981,2304,2,1,-1,-1,-1
bakery.4_063,favoid,-1,16,ltl3dra,10,OK,0.810,2018-05-05.08:15:58,53179,53204,205108,87068,106667,1,15843,0,87068,273,2,1,46337,-1,-1
bakery.4_063,favoid,-1,16,rabinizer3,10,OK,0.970,2018-05-05.08:16:00,46879,46949,180166,72784,90172,1,12916,0,72784,254,2,1,42340,-1,-1
bakery.4_064,favoid,-1,16,ltl3tela,10,OK,0.070,2018-05-05.08:16:01,30,259,535,421,992,0,1,1,421,376,16,1,0,-1,-1
bakery.4_064,ufscc,-1,16,tgba,15,OK,0.060,2018-05-05.08:16:02,33,139,277,307,675,0,0,1,307,246,13,1,-1,-1,-1
bakery.4_065,favoid,-1,16,ltl3tela,-1,OK,0.730,2018-05-05.08:16:04,15260,157003,411985,194041,512579,143,31481,245719,166815,24406,6,1,0,-1,-1
bakery.4_065,ufscc,-1,16,tgba,-1,OK,0.680,2018-05-05.08:16:06,15260,157003,411985,174545,459797,142,31121,238101,164685,24188,5,1,-1,-1,-1
bakery.4_066,ufscc,-1,16,tgba,27,OK,0.670,2018-05-05.08:16:21,15256,157027,412102,172564,453864,144,30591,236765,163237,25466,5,1,-1,-1,-1
bakery.4_067,favoid,-1,16,ltl3tela,-1,OK,0.650,2018-05-05.08:16:24,14336,16220,34070,27029,62452,26,22268,2923,25938,1306,6,1,0,-1,-1
bakery.4_067,ufscc,-1,16,tgba,-1,OK,0.670,2018-05-05.08:16:26,14336,16220,34070,27997,64078,27,22827,2749,26790,1202,6,1,-1,-1,-1
bakery.4_067,favoid,-1,16,ltl3dra,-1,OK,1.170,2018-05-05.08:16:28,171264,171264,449389,513152,513152,0,0,0,513152,16,8,1,171263,-1,-1
bakery.4_067,favoid,-1,16,rabinizer3,-1,OK,1.420,2018-05-05.08:16:31,171264,171264,449389,485849,485849,0,0,0,485849,16,7,1,171263,-1,-1
bakery.4_068,favoid,-1,16,ltl3tela,10,OK,0.040,2018-05-05.08:16:32,0,82,248,156,480,0,0,1,156,156,2,1,3,-1,-1
bakery.4_068,ufscc,-1,16,tgba,30,OK,0.070,2018-05-05.08:16:33,0,211,543,275,795,0,0,1,275,275,3,1,-1,-1,-1
bakery.4_069,favoid,-1,16,ltl3tela,10,OK,0.830,2018-05-05.08:16:38,35193,35279,91638,43513,66032,1,17632,0,43513,436,8,1,29960,-1,-1
bakery.4_069,ufscc,-1,16,tgba,189,OK,0.460,2018-05-05.08:16:39,1135,3215,7971,3480,8721,2,945,436,3456,2050,9,1,-1,-1,-1
bakery.4_070,favoid,-1,16,ltl3tela,10,OK,0.110,2018-05-05.08:16:47,0,164,447,244,740,0,0,2,244,244,4,1,0,-1,-1
bakery.4_070,ufscc,-1,16,tgba,14,OK,0.060,2018-05-05.08:16:47,0,122,333,218,635,0,0,1,218,218,4,1,-1,-1,-1
bakery.4_071,favoid,-1,16,ltl3tela,-1,OK,0.740,2018-05-05.08:16:50,15260,157003,411985,170092,447688,145,31418,235125,163778,22090,7,1,0,-1,-1
bakery.4_071,ufscc,-1,16,tgba,-1,OK,0.750,2018-05-05.08:16:52,15260,157003,411985,169503,445086,142,30749,236103,162262,22249,6,1,-1,-1,-1
bakery.4_072,favoid,-1,16,ltl3tela,10,OK,0.080,2018-05-05.08:17:02,0,197,490,297,799,0,0,1,297,297,6,1,0,-1,-1
bakery.4_072,ufscc,-1,16,tgba,32,OK,0.080,2018-05-05.08:17:03,0,159,434,237,670,0,0,1,237,237,6,1,-1,-1,-1
bakery.4_073,ufscc,-1,16,tgba,-1,OK,0.390,2018-05-05.08:17:07,1186,2312,3300,7565,14214,0,750,1942,6726,785,2,1,-1,-1,-1
bakery.4_073,favoid,-1,16,ltl3dra,-1,OK,1.290,2018-05-05.08:17:10,159288,159288,420850,461335,461335,0,0,0,461335,16,4,1,159287,-1,-1
bakery.4_073,favoid,-1,16,rabinizer3,-1,OK,1.540,2018-05-05.08:17:13,159288,159288,420850,453572,453572,0,0,0,453572,16,4,1,159287,-1,-1
bakery.4_074,favoid,-1,16,ltl3tela,10,OK,0.050,2018-05-05.08:17:14,0,139,519,214,939,0,0,1,214,214,2,1,0,-1,-1
bakery.4_074,ufscc,-1,16,tgba,14,OK,0.050,2018-05-05.08:17:15,0,114,575,184,1054,0,0,1,184,184,2,1,-1,-1,-1
bakery.4_075,ufscc,-1,16,finless,-1,OK,0.460,2018-05-05.08:17:21,2022,3884,5550,9816,18952,0,1083,2917,8926,1301,4,2,-1,-1,-1
bakery.4_075,ufscc,-1,16,tgba,-1,OK,0.420,2018-05-05.08:17:25,2022,3884,5550,7383,13560,0,821,2459,6452,1266,2,1,-1,-1,-1
bakery.4_075,favoid,-1,16,rabinizer3,-1,OK,1.260,2018-05-05.08:17:28,158945,158945,417196,450390,450390,0,0,0,450390,16,3,1,158944,-1,-1
bakery.4_076,favoid,-1,16,ltl3tela,10,OK,0.120,2018-05-05.08:17:29,0,450,1099,551,1387,0,0,5,551,551,6,1,0,-1,-1
bakery.4_076,ufscc,-1,16,tgba,33,OK,0.130,2018-05-05.08:17:30,0,362,825,475,1122,0,0,3,475,474,6,1,-1,-1,-1
bakery.4_077,favoid,-1,16,ltl3tela,10,OK,0.670,2018-05-05.08:17:32,25092,25136,65600,28394,39533,1,9182,0,28394,420,1,1,23285,-1,-1
bakery.4_077,ufscc,-1,16,tgba,119,OK,0.470,2018-05-05.08:17:35,3317,5546,12096,6437,14324,1,3569,226,6422,2391,2,1,-1,-1,-1
bakery.4_077,favoid,-1,16,ltl3dra,10,OK,0.750,2018-05-05.08:17:37,28693,28743,75084,33098,45240,1,10292,0,33098,430,1,1,26318,-1,-1
bakery.4_077,favoid,-1,16,rabinizer3,10,OK,0.920,2018-05-05.08:17:40,31230,31265,81612,36710,49771,1,10951,0,36710,416,1,1,28988,-1,-1
bakery.4_078,favoid,-1,16,ltl3tela,10,OK,0.030,2018-05-05.08:17:40,0,95,277,168,509,0,0,1,168,168,4,1,0,-1,-1
bakery.4_078,ufscc,-1,16,tgba,25,OK,0.070,2018-05-05.08:17:41,0,265,633,349,883,0,0,1,349,349,4,1,-1,-1,-1
bakery.4_079,favoid,-1,16,ltl3tela,-1,OK,0.680,2018-05-05.08:17:51,15260,157003,411985,176124,463881,142,31773,238641,164795,24106,3,1,0,-1,-1
bakery.4_079,ufscc,-1,16,tgba,-1,OK,0.630,2018-05-05.08:17:52,15260,157003,411985,174205,458856,142,30907,240020,163937,23716,3,1,-1,-1,-1
bakery.4_079,favoid,-1,16,ltl3dra,-1,OK,1.140,2018-05-05.08:17:55,157003,157003,411985,393937,393937,0,0,0,393937,16,3,1,157002,-1,-1
bakery.4_079,favoid,-1,16,rabinizer3,-1,OK,1.040,2018-05-05.08:17:57,157003,157003,411985,466386,466386,0,0,0,466386,16,3,1,157002,-1,-1
bakery.4_080,ufscc,-1,16,tgba,28,OK,0.070,2018-05-05.08:18:00,0,173,434,249,677,0,0,1,249,249,3,1,-1,-1,-1
bakery.4_081,favoid,-1,16,ltl3tela,-1,OK,0.780,2018-05-05.08:18:05,29323,37713,115844,61942,198988,65,94074,10279,58759,1984,7,1,0,-1,-1
bakery.4_081,ufscc,-1,16,tgba,-1,OK,0.790,2018-05-05.08:18:07,29323,37713,115844,56449,189952,62,92201,9204,53984,2401,7,1,-1,-1,-1
bakery.4_082,favoid,-1,16,ltl3tela,10,OK,0.080,2018-05-05.08:18:10,0,190,500,267,742,0,0,1,267,267,2,1,0,-1,-1
bakery.4_082,ufscc,-1,16,tgba,14,OK,0.070,2018-05-05.08:18:11,0,134,372,205,596,0,0,1,205,205,2,1,-1,-1,-1
bakery.4_082,favoid,-1,16,ltl3dra,10,OK,0.170,2018-05-05.08:18:12,0,345,765,426,1002,0,0,1,426,426,3,1,0,-1,-1
bakery.4_082,favoid,-1,16,rabinizer3,10,OK,0.100,2018-05-05.08:18:14,1,330,726,453,1033,0,0,1,453,437,3,1,3,-1,-1
bakery.4_083,ufscc,-1,16,tgba,-1,OK,0.750,2018-05-05.08:18:21,38563,180306,472609,203994,538394,160,76954,235705,197008,21979,6,1,-1,-1,-1
bakery.4_084,favoid,-1,16,ltl3tela,10,OK,0.090,2018-05-05.08:18:24,0,186,486,259,715,0,0,1,259,259,2,1,0,-1,-1
bakery.4_084,ufscc,-1,16,tgba,14,OK,0.070,2018-05-05.08:18:25,0,143,395,212,618,0,0,1,212,212,2,1,-1,-1,-1
bakery.4_084,favoid,-1,16,ltl3dra,10,OK,0.120,2018-05-05.08:18:26,0,259,639,334,871,0,0,1,334,334,3,1,0,-1,-1
bakery.4_084,favoid,-1,16,rabinizer3,10,OK,0.070,2018-05-05.08:18:27,1,174,431,261,670,0,0,1,261,245,3,1,3,-1,-1
bakery.4_085,ufscc,-1,16,tgba,-1,OK,0.390,2018-05-05.08:18:32,2022,3884,5550,8813,16654,0,1248,2933,7870,1056,7,1,-1,-1,-1
bakery.4_086,favoid,-1,16,ltl3tela,10,OK,0.040,2018-05-05.08:18:44,0,89,265,165,505,0,0,1,165,165,5,1,0,-1,-1
bakery.4_086,ufscc,-1,16,tgba,40,OK,0.080,2018-05-05.08:18:45,0,170,447,237,667,0,0,1,237,237,5,1,-1,-1,-1
bakery.4_087,favoid,-1,16,ltl3tela,10,OK,0.710,2018-05-05.08:18:50,14788,15681,38139,25460,70617,1,30542,899,24964,997,5,1,0,-1,-1
bakery.4_087,ufscc,-1,16,tgba,105,OK,0.550,2018-05-05.08:18:52,10612,11456,27952,15836,42336,1,18731,405,15748,1116,5,1,-1,-1,-1
bakery.4_088,favoid,-1,16,ltl3tela,10,OK,0.080,2018-05-05.08:18:58,0,183,497,271,772,0,0,3,271,271,7,1,0,-1,-1
bakery.4_088,ufscc,-1,16,tgba,25,OK,0.060,2018-05-05.08:18:59,1,176,463,254,713,0,0,1,254,253,8,1,-1,-1,-1
bakery.4_089,favoid,-1,16,ltl3tela,-1,OK,0.650,2018-05-05.08:19:06,15260,157003,411988,168918,444390,142,30967,233551,162785,23626,9,1,0,-1,-1
bakery.4_089,ufscc,-1,16,tgba,-1,OK,0.660,2018-05-05.08:19:08,15260,157003,411988,177940,470096,142,30764,239287,164829,22386,6,1,-1,-1,-1
bakery.4_090,favoid,-1,16,ltl3tela,10,OK,0.100,2018-05-05.08:19:13,0,144,565,215,975,0,0,1,215,215,8,1,0,-1,-1
bakery.4_090,ufscc,-1,16,tgba,14,OK,0.060,2018-05-05.08:19:14,3,102,413,177,749,0,0,1,177,161,8,1,-1,-1,-1
bakery.4_091,favoid,-1,16,ltl3tela,-1,OK,0.730,2018-05-05.08:19:16,35623,60020,140855,97641,241161,4,89522,20452,91076,2755,6,1,0,-1,-1
bakery.4_091,ufscc,-1,16,tgba,-1,OK,0.780,2018-05-05.08:19:18,35623,60020,140855,97583,241073,4,87789,21615,89452,2862,6,1,-1,-1,-1
bakery.4_092,ufscc,-1,16,tgba,246,OK,0.370,2018-05-05.08:19:25,0,3365,8078,3633,8671,0,0,943,3605,3155,1,1,-1,-1,-1
bakery.4_092,favoid,-1,16,ltl3dra,10,OK,0.210,2018-05-05.08:19:26,0,1670,4026,1833,4430,0,0,263,1821,1732,1,1,0,-1,-1
bakery.4_092,favoid,-1,16,rabinizer3,10,OK,0.410,2018-05-05.08:19:28,14,4400,10474,4671,11069,2,4,1404,4597,3891,1,1,0,-1,-1
bakery.4_093,favoid,-1,16,ltl3tela,-1,OK,0.460,2018-05-05.08:19:29,2034,3918,5610,7780,14347,0,1138,2705,7073,1467,7,1,0,-1,-1
bakery.4_093,ufscc,-1,16,tgba,-1,OK,0.460,2018-05-05.08:19:31,2034,3918,5610,7421,13716,0,946,2478,6583,1376,7,1,-1,-1,-1
bakery.4_094,favoid,-1,16,ltl3tela,10,OK,0.050,2018-05-05.08:19:34,0,84,244,148,450,0,0,1,148,148,4,1,0,-1,-1
bakery.4_094,ufscc,-1,16,tgba,19,OK,0.050,2018-05-05.08:19:35,0,85,243,152,459,0,0,1,152,152,4,1,-1,-1,-1
